county,precinct,office,district,party,candidate,votes
CHAMPAIGN,PRECINCT URBANA 3-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,291
CHAMPAIGN,PRECINCT URBANA 3-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,274
CHAMPAIGN,PRECINCT URBANA 4-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,258
CHAMPAIGN,PRECINCT URBANA 4-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,179
CHAMPAIGN,PRECINCT ADAMS,US HOUSE,004,REPUBLICAN,JIM JORDAN,376
CHAMPAIGN,PRECINCT GOSHEN,US HOUSE,004,REPUBLICAN,JIM JORDAN,597
CHAMPAIGN,PRECINCT MECHANICSBURG,US HOUSE,004,REPUBLICAN,JIM JORDAN,318
CHAMPAIGN,PRECINCT HARRISON,US HOUSE,004,REPUBLICAN,JIM JORDAN,326
CHAMPAIGN,PRECINCT JACKSON WEST,US HOUSE,004,REPUBLICAN,JIM JORDAN,428
CHAMPAIGN,PRECINCT JACKSON EAST,US HOUSE,004,REPUBLICAN,JIM JORDAN,436
CHAMPAIGN,PRECINCT JOHNSON,US HOUSE,004,REPUBLICAN,JIM JORDAN,570
CHAMPAIGN,PRECINCT ST PARIS,US HOUSE,004,REPUBLICAN,JIM JORDAN,465
CHAMPAIGN,PRECINCT MAD RIVER B,US HOUSE,004,REPUBLICAN,JIM JORDAN,611
CHAMPAIGN,PRECINCT RUSH,US HOUSE,004,REPUBLICAN,JIM JORDAN,321
CHAMPAIGN,PRECINCT NORTH LEWISBURG,US HOUSE,004,REPUBLICAN,JIM JORDAN,390
CHAMPAIGN,PRECINCT SALEM NORTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,426
CHAMPAIGN,PRECINCT SALEM SOUTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,372
CHAMPAIGN,PRECINCT UNION NORTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,395
CHAMPAIGN,PRECINCT UNION SOUTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,300
CHAMPAIGN,PRECINCT URBANA NORTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,414
CHAMPAIGN,PRECINCT URBANA SOUTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,437
CHAMPAIGN,PRECINCT WAYNE,US HOUSE,004,REPUBLICAN,JIM JORDAN,623
CHAMPAIGN,PRECINCT CONCORD,US HOUSE,004,REPUBLICAN,JIM JORDAN,527
CHAMPAIGN,PRECINCT MAD RIVER A,US HOUSE,004,REPUBLICAN,JIM JORDAN,372
DELAWARE,PRECINCT COLUMBUS CITY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,240
DELAWARE,PRECINCT DELAWARE CITY 1-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,355
DELAWARE,PRECINCT DELAWARE CITY 1-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,373
DELAWARE,PRECINCT DELAWARE CITY 1-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,345
DELAWARE,PRECINCT DELAWARE CITY 1-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,210
DELAWARE,PRECINCT DELAWARE CITY 1-E,US HOUSE,004,REPUBLICAN,JIM JORDAN,127
DELAWARE,PRECINCT DELAWARE CITY 1-F,US HOUSE,004,REPUBLICAN,JIM JORDAN,244
DELAWARE,PRECINCT DELAWARE CITY 1-G,US HOUSE,004,REPUBLICAN,JIM JORDAN,260
DELAWARE,PRECINCT DELAWARE CITY 2-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,396
DELAWARE,PRECINCT DELAWARE CITY 2-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,379
DELAWARE,PRECINCT DELAWARE CITY 2-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,297
DELAWARE,PRECINCT DELAWARE CITY 2-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,190
DELAWARE,PRECINCT DELAWARE CITY 3-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,68
DELAWARE,PRECINCT DELAWARE CITY 3-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,233
DELAWARE,PRECINCT DELAWARE CITY 3-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,144
DELAWARE,PRECINCT DELAWARE CITY 3-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,348
DELAWARE,PRECINCT DELAWARE CITY 3-E,US HOUSE,004,REPUBLICAN,JIM JORDAN,363
DELAWARE,PRECINCT DELAWARE CITY 4-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,317
DELAWARE,PRECINCT DELAWARE CITY 4-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,206
DELAWARE,PRECINCT DELAWARE CITY 4-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,166
DELAWARE,PRECINCT DELAWARE CITY 4-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,157
DELAWARE,PRECINCT DELAWARE CITY 4-E,US HOUSE,004,REPUBLICAN,JIM JORDAN,253
DELAWARE,PRECINCT DELAWARE CITY 4-F,US HOUSE,004,REPUBLICAN,JIM JORDAN,318
DELAWARE,PRECINCT DUBLIN CITY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,334
DELAWARE,PRECINCT DUBLIN CITY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,294
DELAWARE,PRECINCT DUBLIN CITY C,US HOUSE,004,REPUBLICAN,JIM JORDAN,364
DELAWARE,PRECINCT DUBLIN CITY D,US HOUSE,004,REPUBLICAN,JIM JORDAN,360
DELAWARE,PRECINCT WESTERVILLE CITY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,198
DELAWARE,PRECINCT WESTERVILLE CITY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,233
DELAWARE,PRECINCT WESTERVILLE CITY C,US HOUSE,004,REPUBLICAN,JIM JORDAN,270
DELAWARE,PRECINCT WESTERVILLE CITY D,US HOUSE,004,REPUBLICAN,JIM JORDAN,338
DELAWARE,PRECINCT WESTERVILLE CITY E,US HOUSE,004,REPUBLICAN,JIM JORDAN,106
DELAWARE,PRECINCT BERLIN A,US HOUSE,004,REPUBLICAN,JIM JORDAN,513
DELAWARE,PRECINCT BERLIN B,US HOUSE,004,REPUBLICAN,JIM JORDAN,305
DELAWARE,PRECINCT BERLIN C,US HOUSE,004,REPUBLICAN,JIM JORDAN,224
DELAWARE,PRECINCT BROWN,US HOUSE,004,REPUBLICAN,JIM JORDAN,576
DELAWARE,PRECINCT CONCORD A,US HOUSE,004,REPUBLICAN,JIM JORDAN,397
DELAWARE,PRECINCT CONCORD B,US HOUSE,004,REPUBLICAN,JIM JORDAN,425
DELAWARE,PRECINCT CONCORD C,US HOUSE,004,REPUBLICAN,JIM JORDAN,484
DELAWARE,PRECINCT CONCORD D,US HOUSE,004,REPUBLICAN,JIM JORDAN,193
DELAWARE,PRECINCT SHAWNEE HILLS,US HOUSE,004,REPUBLICAN,JIM JORDAN,193
DELAWARE,PRECINCT DELAWARE A,US HOUSE,004,REPUBLICAN,JIM JORDAN,222
DELAWARE,PRECINCT DELAWARE B,US HOUSE,004,REPUBLICAN,JIM JORDAN,471
DELAWARE,PRECINCT LIBERTY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,461
DELAWARE,PRECINCT LIBERTY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,343
DELAWARE,PRECINCT LIBERTY C,US HOUSE,004,REPUBLICAN,JIM JORDAN,407
DELAWARE,PRECINCT LIBERTY D,US HOUSE,004,REPUBLICAN,JIM JORDAN,424
DELAWARE,PRECINCT LIBERTY E,US HOUSE,004,REPUBLICAN,JIM JORDAN,341
DELAWARE,PRECINCT LIBERTY F,US HOUSE,004,REPUBLICAN,JIM JORDAN,283
DELAWARE,PRECINCT LIBERTY G,US HOUSE,004,REPUBLICAN,JIM JORDAN,357
DELAWARE,PRECINCT LIBERTY H,US HOUSE,004,REPUBLICAN,JIM JORDAN,455
DELAWARE,PRECINCT POWELL CITY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,227
DELAWARE,PRECINCT POWELL CITY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,250
DELAWARE,PRECINCT POWELL CITY C,US HOUSE,004,REPUBLICAN,JIM JORDAN,394
DELAWARE,PRECINCT POWELL CITY D,US HOUSE,004,REPUBLICAN,JIM JORDAN,282
DELAWARE,PRECINCT POWELL CITY E,US HOUSE,004,REPUBLICAN,JIM JORDAN,352
DELAWARE,PRECINCT MARLBORO,US HOUSE,004,REPUBLICAN,JIM JORDAN,123
DELAWARE,PRECINCT ORANGE A,US HOUSE,004,REPUBLICAN,JIM JORDAN,365
DELAWARE,PRECINCT ORANGE B,US HOUSE,004,REPUBLICAN,JIM JORDAN,376
DELAWARE,PRECINCT ORANGE C,US HOUSE,004,REPUBLICAN,JIM JORDAN,285
DELAWARE,PRECINCT ORANGE D,US HOUSE,004,REPUBLICAN,JIM JORDAN,289
DELAWARE,PRECINCT ORANGE E,US HOUSE,004,REPUBLICAN,JIM JORDAN,313
DELAWARE,PRECINCT ORANGE F,US HOUSE,004,REPUBLICAN,JIM JORDAN,392
DELAWARE,PRECINCT ORANGE G,US HOUSE,004,REPUBLICAN,JIM JORDAN,170
DELAWARE,PRECINCT ORANGE H,US HOUSE,004,REPUBLICAN,JIM JORDAN,353
DELAWARE,PRECINCT OXFORD,US HOUSE,004,REPUBLICAN,JIM JORDAN,316
DELAWARE,PRECINCT ASHLEY,US HOUSE,004,REPUBLICAN,JIM JORDAN,218
DELAWARE,PRECINCT RADNOR,US HOUSE,004,REPUBLICAN,JIM JORDAN,618
DELAWARE,PRECINCT OSTRANDER,US HOUSE,004,REPUBLICAN,JIM JORDAN,357
DELAWARE,PRECINCT SCIOTO A,US HOUSE,004,REPUBLICAN,JIM JORDAN,576
DELAWARE,PRECINCT SCIOTO B,US HOUSE,004,REPUBLICAN,JIM JORDAN,475
DELAWARE,PRECINCT THOMPSON,US HOUSE,004,REPUBLICAN,JIM JORDAN,260
DELAWARE,PRECINCT TROY A,US HOUSE,004,REPUBLICAN,JIM JORDAN,347
DELAWARE,PRECINCT TROY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,319
DELAWARE,PRECINCT ORANGE I,US HOUSE,004,REPUBLICAN,JIM JORDAN,331
DELAWARE,PRECINCT ORANGE J,US HOUSE,004,REPUBLICAN,JIM JORDAN,282
DELAWARE,PRECINCT COLUMBUS CITY B,US HOUSE,004,REPUBLICAN,JIM JORDAN,226
DELAWARE,PRECINCT WESTERVILLE CITY F,US HOUSE,004,REPUBLICAN,JIM JORDAN,259
DELAWARE,PRECINCT GENOA K,US HOUSE,004,REPUBLICAN,JIM JORDAN,34
DELAWARE,PRECINCT LIBERTY I,US HOUSE,004,REPUBLICAN,JIM JORDAN,291
DELAWARE,PRECINCT COLUMBUS CITY C,US HOUSE,004,REPUBLICAN,JIM JORDAN,153
DELAWARE,PRECINCT GENOA M,US HOUSE,004,REPUBLICAN,JIM JORDAN,2
DELAWARE,PRECINCT POWELL CITY F,US HOUSE,004,REPUBLICAN,JIM JORDAN,347
DELAWARE,PRECINCT POWELL CITY G,US HOUSE,004,REPUBLICAN,JIM JORDAN,241
DELAWARE,PRECINCT ORANGE K,US HOUSE,004,REPUBLICAN,JIM JORDAN,295
DELAWARE,PRECINCT BERLIN D,US HOUSE,004,REPUBLICAN,JIM JORDAN,389
DELAWARE,PRECINCT CONCORD E,US HOUSE,004,REPUBLICAN,JIM JORDAN,291
DELAWARE,PRECINCT LIBERTY J,US HOUSE,004,REPUBLICAN,JIM JORDAN,259
DELAWARE,PRECINCT LIBERTY K,US HOUSE,004,REPUBLICAN,JIM JORDAN,411
DELAWARE,PRECINCT ORANGE L,US HOUSE,004,REPUBLICAN,JIM JORDAN,242
DELAWARE,PRECINCT DELAWARE CITY 2-E,US HOUSE,004,REPUBLICAN,JIM JORDAN,66
DELAWARE,PRECINCT DELAWARE CITY 2-F,US HOUSE,004,REPUBLICAN,JIM JORDAN,319
DELAWARE,PRECINCT COLUMBUS CITY D,US HOUSE,004,REPUBLICAN,JIM JORDAN,148
DELAWARE,PRECINCT CONCORD F,US HOUSE,004,REPUBLICAN,JIM JORDAN,323
DELAWARE,PRECINCT POWELL CITY H,US HOUSE,004,REPUBLICAN,JIM JORDAN,386
DELAWARE,PRECINCT ORANGE M,US HOUSE,004,REPUBLICAN,JIM JORDAN,205
DELAWARE,PRECINCT ORANGE N,US HOUSE,004,REPUBLICAN,JIM JORDAN,370
DELAWARE,PRECINCT DELAWARE CITY 2-G,US HOUSE,004,REPUBLICAN,JIM JORDAN,425
DELAWARE,PRECINCT BERLIN E,US HOUSE,004,REPUBLICAN,JIM JORDAN,409
DELAWARE,PRECINCT DELAWARE CITY 3-F,US HOUSE,004,REPUBLICAN,JIM JORDAN,411
DELAWARE,PRECINCT CONCORD G,US HOUSE,004,REPUBLICAN,JIM JORDAN,404
DELAWARE,PRECINCT WESTERVILLE CITY G,US HOUSE,004,REPUBLICAN,JIM JORDAN,274
DELAWARE,PRECINCT LIBERTY L,US HOUSE,004,REPUBLICAN,JIM JORDAN,439
DELAWARE,PRECINCT ORANGE O,US HOUSE,004,REPUBLICAN,JIM JORDAN,345
DELAWARE,PRECINCT COLUMBUS CITY E,US HOUSE,004,REPUBLICAN,JIM JORDAN,183
DELAWARE,PRECINCT CONCORD H,US HOUSE,004,REPUBLICAN,JIM JORDAN,310
DELAWARE,PRECINCT ORANGE P,US HOUSE,004,REPUBLICAN,JIM JORDAN,363
DELAWARE,PRECINCT ORANGE Q,US HOUSE,004,REPUBLICAN,JIM JORDAN,340
DELAWARE,PRECINCT POWELL CITY I,US HOUSE,004,REPUBLICAN,JIM JORDAN,303
DELAWARE,PRECINCT POWELL CITY J,US HOUSE,004,REPUBLICAN,JIM JORDAN,431
DELAWARE,PRECINCT COLUMBUS CITY F,US HOUSE,004,REPUBLICAN,JIM JORDAN,244
DELAWARE,PRECINCT CONCORD I,US HOUSE,004,REPUBLICAN,JIM JORDAN,435
DELAWARE,PRECINCT DELAWARE CITY 3-G,US HOUSE,004,REPUBLICAN,JIM JORDAN,266
DELAWARE,PRECINCT LIBERTY M,US HOUSE,004,REPUBLICAN,JIM JORDAN,193
DELAWARE,PRECINCT ORANGE R,US HOUSE,004,REPUBLICAN,JIM JORDAN,467
DELAWARE,PRECINCT ORANGE S,US HOUSE,004,REPUBLICAN,JIM JORDAN,377
DELAWARE,PRECINCT WESTERVILLE CITY H,US HOUSE,004,REPUBLICAN,JIM JORDAN,197
DELAWARE,PRECINCT COLUMBUS CITY G,US HOUSE,004,REPUBLICAN,JIM JORDAN,160
DELAWARE,PRECINCT DELAWARE CITY 4-G,US HOUSE,004,REPUBLICAN,JIM JORDAN,260
DELAWARE,PRECINCT ORANGE T,US HOUSE,004,REPUBLICAN,JIM JORDAN,409
DELAWARE,PRECINCT LIBERTY N,US HOUSE,004,REPUBLICAN,JIM JORDAN,441
DELAWARE,PRECINCT BERLIN F,US HOUSE,004,REPUBLICAN,JIM JORDAN,427
DELAWARE,PRECINCT CONCORD J,US HOUSE,004,REPUBLICAN,JIM JORDAN,299
DELAWARE,PRECINCT DELAWARE CITY 3-H,US HOUSE,004,REPUBLICAN,JIM JORDAN,269
DELAWARE,PRECINCT ORANGE U,US HOUSE,004,REPUBLICAN,JIM JORDAN,90
DELAWARE,PRECINCT WESTERVILLE CITY I,US HOUSE,004,REPUBLICAN,JIM JORDAN,176
DELAWARE,PRECINCT POWELL CITY K,US HOUSE,004,REPUBLICAN,JIM JORDAN,361
DELAWARE,PRECINCT LIBERTY O,US HOUSE,004,REPUBLICAN,JIM JORDAN,207
DELAWARE,PRECINCT DELAWARE CITY 2-H,US HOUSE,004,REPUBLICAN,JIM JORDAN,361
HARDIN,KENTON 1,US HOUSE,004,REPUBLICAN,JIM JORDAN,297
HARDIN,KENTON 2,US HOUSE,004,REPUBLICAN,JIM JORDAN,489
HARDIN,KENTON 3,US HOUSE,004,REPUBLICAN,JIM JORDAN,317
HARDIN,KENTON 4,US HOUSE,004,REPUBLICAN,JIM JORDAN,208
HARDIN,DUNKIRK / BLANCHARD,US HOUSE,004,REPUBLICAN,JIM JORDAN,399
HARDIN,BUCK,US HOUSE,004,REPUBLICAN,JIM JORDAN,215
HARDIN,CESSNA,US HOUSE,004,REPUBLICAN,JIM JORDAN,169
HARDIN,DUDLEY,US HOUSE,004,REPUBLICAN,JIM JORDAN,265
HARDIN,GOSHEN,US HOUSE,004,REPUBLICAN,JIM JORDAN,206
HARDIN,MOUNT VICTORY / RIDGEWAY / HALE,US HOUSE,004,REPUBLICAN,JIM JORDAN,396
HARDIN,FOREST / JACKSON,US HOUSE,004,REPUBLICAN,JIM JORDAN,533
HARDIN,LIBERTY,US HOUSE,004,REPUBLICAN,JIM JORDAN,606
HARDIN,ADA NORTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,322
HARDIN,ADA SOUTH,US HOUSE,004,REPUBLICAN,JIM JORDAN,331
HARDIN,LYNN,US HOUSE,004,REPUBLICAN,JIM JORDAN,166
HARDIN,ALGER / MCGUFFEY / MARION,US HOUSE,004,REPUBLICAN,JIM JORDAN,549
HARDIN,MCDONALD,US HOUSE,004,REPUBLICAN,JIM JORDAN,301
HARDIN,PLEASANT,US HOUSE,004,REPUBLICAN,JIM JORDAN,530
HARDIN,ROUNDHEAD,US HOUSE,004,REPUBLICAN,JIM JORDAN,220
HARDIN,TAYLOR CREEK,US HOUSE,004,REPUBLICAN,JIM JORDAN,185
HARDIN,WASHINGTON,US HOUSE,004,REPUBLICAN,JIM JORDAN,242
LOGAN,PRECINCT FIRST WARD A,US HOUSE,004,REPUBLICAN,JIM JORDAN,290
LOGAN,PRECINCT FIRST WARD B,US HOUSE,004,REPUBLICAN,JIM JORDAN,380
LOGAN,PRECINCT SECOND WARD A,US HOUSE,004,REPUBLICAN,JIM JORDAN,450
LOGAN,PRECINCT SECOND WARD B,US HOUSE,004,REPUBLICAN,JIM JORDAN,493
LOGAN,PRECINCT THIRD WARD A,US HOUSE,004,REPUBLICAN,JIM JORDAN,175
LOGAN,PRECINCT THIRD WARD B,US HOUSE,004,REPUBLICAN,JIM JORDAN,153
LOGAN,PRECINCT FOURTH WARD A,US HOUSE,004,REPUBLICAN,JIM JORDAN,339
LOGAN,PRECINCT FOURTH WARD B,US HOUSE,004,REPUBLICAN,JIM JORDAN,223
LOGAN,PRECINCT BLOOMFIELD,US HOUSE,004,REPUBLICAN,JIM JORDAN,164
LOGAN,PRECINCT BOKESCREEK,US HOUSE,004,REPUBLICAN,JIM JORDAN,216
LOGAN,PRECINCT WEST MANSFIELD,US HOUSE,004,REPUBLICAN,JIM JORDAN,185
LOGAN,PRECINCT HARRISON,US HOUSE,004,REPUBLICAN,JIM JORDAN,571
LOGAN,PRECINCT JEFFERSON N,US HOUSE,004,REPUBLICAN,JIM JORDAN,502
LOGAN,PRECINCT JEFFERSON S,US HOUSE,004,REPUBLICAN,JIM JORDAN,397
LOGAN,PRECINCT LAKE,US HOUSE,004,REPUBLICAN,JIM JORDAN,256
LOGAN,PRECINCT LIBERTY,US HOUSE,004,REPUBLICAN,JIM JORDAN,554
LOGAN,PRECINCT WEST LIBERTY,US HOUSE,004,REPUBLICAN,JIM JORDAN,489
LOGAN,PRECINCT McARTHUR,US HOUSE,004,REPUBLICAN,JIM JORDAN,548
LOGAN,PRECINCT MIAMI / QUINCY,US HOUSE,004,REPUBLICAN,JIM JORDAN,334
LOGAN,PRECINCT DeGRAFF,US HOUSE,004,REPUBLICAN,JIM JORDAN,340
LOGAN,PRECINCT MONROE,US HOUSE,004,REPUBLICAN,JIM JORDAN,602
LOGAN,PRECINCT PERRY,US HOUSE,004,REPUBLICAN,JIM JORDAN,335
LOGAN,PRECINCT PLEASANT,US HOUSE,004,REPUBLICAN,JIM JORDAN,278
LOGAN,PRECINCT BELLE CENTER,US HOUSE,004,REPUBLICAN,JIM JORDAN,235
LOGAN,PRECINCT RICHLAND,US HOUSE,004,REPUBLICAN,JIM JORDAN,619
LOGAN,PRECINCT RUSHCREEK,US HOUSE,004,REPUBLICAN,JIM JORDAN,707
LOGAN,PRECINCT LAKEVIEW,US HOUSE,004,REPUBLICAN,JIM JORDAN,241
LOGAN,PRECINCT STOKES N,US HOUSE,004,REPUBLICAN,JIM JORDAN,626
LOGAN,PRECINCT STOKES SE,US HOUSE,004,REPUBLICAN,JIM JORDAN,248
LOGAN,PRECINCT STOKES W,US HOUSE,004,REPUBLICAN,JIM JORDAN,273
LOGAN,PRECINCT UNION,US HOUSE,004,REPUBLICAN,JIM JORDAN,289
LOGAN,PRECINCT WASHINGTON N,US HOUSE,004,REPUBLICAN,JIM JORDAN,405
LOGAN,PRECINCT WASHINGTON S,US HOUSE,004,REPUBLICAN,JIM JORDAN,270
LOGAN,PRECINCT RUSSELLS POINT,US HOUSE,004,REPUBLICAN,JIM JORDAN,275
LOGAN,PRECINCT ZANE,US HOUSE,004,REPUBLICAN,JIM JORDAN,421
LOGAN,PRECINCT HUNTSVILLE,US HOUSE,004,REPUBLICAN,JIM JORDAN,119
MARION,PRECINCT MARION 1-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,270
MARION,PRECINCT MARION 1-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,275
MARION,PRECINCT MARION 2-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,133
MARION,PRECINCT MARION 2-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,104
MARION,PRECINCT MARION 3-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,219
MARION,PRECINCT MARION 3-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,180
MARION,PRECINCT MARION 3-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,364
MARION,PRECINCT MARION 4-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,109
MARION,PRECINCT MARION 4-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,138
MARION,PRECINCT MARION 4-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,243
MARION,PRECINCT MARION 4-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,141
MARION,PRECINCT MARION 5-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,211
MARION,PRECINCT MARION 5-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,223
MARION,PRECINCT MARION 5-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,139
MARION,PRECINCT MARION 5-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,206
MARION,PRECINCT MARION 6-A,US HOUSE,004,REPUBLICAN,JIM JORDAN,384
MARION,PRECINCT MARION 6-B,US HOUSE,004,REPUBLICAN,JIM JORDAN,375
MARION,PRECINCT MARION 6-C,US HOUSE,004,REPUBLICAN,JIM JORDAN,151
MARION,PRECINCT MARION 6-D,US HOUSE,004,REPUBLICAN,JIM JORDAN,305
MARION,PRECINCT MARION 6-E,US HOUSE,004,REPUBLICAN,JIM JORDAN,372
MARION,PRECINCT MARION 6-F,US HOUSE,004,REPUBLICAN,JIM JORDAN,90
MARION,PRECINCT BIG ISLAND TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,416
MARION,PRECINCT CLARIDON TWP A,US HOUSE,004,REPUBLICAN,JIM JORDAN,343
MARION,PRECINCT CLARIDON TWP B,US HOUSE,004,REPUBLICAN,JIM JORDAN,508
MARION,PRECINCT GRAND SALT,US HOUSE,004,REPUBLICAN,JIM JORDAN,319
MARION,PRECINCT GRAND PRAIRIE TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,513
MARION,PRECINCT GREEN CAMP TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,355
MARION,PRECINCT MARION TWP A,US HOUSE,004,REPUBLICAN,JIM JORDAN,231
MARION,PRECINCT MARION TWP B,US HOUSE,004,REPUBLICAN,JIM JORDAN,287
MARION,PRECINCT MARION TWP C,US HOUSE,004,REPUBLICAN,JIM JORDAN,366
MARION,PRECINCT MARION TWP D,US HOUSE,004,REPUBLICAN,JIM JORDAN,387
MARION,PRECINCT MARION TWP E,US HOUSE,004,REPUBLICAN,JIM JORDAN,396
MARION,PRECINCT MARION TWP F,US HOUSE,004,REPUBLICAN,JIM JORDAN,260
MARION,PRECINCT MONTGOMERY TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,496
MARION,PRECINCT BOWLING GREEN TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,174
MARION,PRECINCT PLEASANT TWP A,US HOUSE,004,REPUBLICAN,JIM JORDAN,375
MARION,PRECINCT PLEASANT TWP B,US HOUSE,004,REPUBLICAN,JIM JORDAN,539
MARION,PRECINCT PLEASANT TWP C,US HOUSE,004,REPUBLICAN,JIM JORDAN,508
MARION,PRECINCT PLEASANT TWP D,US HOUSE,004,REPUBLICAN,JIM JORDAN,260
MARION,PRECINCT PROSPECT TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,317
MARION,PRECINCT PROSPECT VILLAGE,US HOUSE,004,REPUBLICAN,JIM JORDAN,291
MARION,PRECINCT RICHLAND TWP A,US HOUSE,004,REPUBLICAN,JIM JORDAN,261
MARION,PRECINCT RICHLAND TWP B,US HOUSE,004,REPUBLICAN,JIM JORDAN,404
MARION,PRECINCT SCOTT TULLY,US HOUSE,004,REPUBLICAN,JIM JORDAN,460
MARION,PRECINCT WALDO TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,401
MORROW,BENNINGTON TWP EAST,US HOUSE,004,REPUBLICAN,JIM JORDAN,526
MORROW,BENNINGTON TWP WEST,US HOUSE,004,REPUBLICAN,JIM JORDAN,492
MORROW,CANAAN TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,302
MORROW,CARDINGTON TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,345
MORROW,CARDINGTON VILLAGE E,US HOUSE,004,REPUBLICAN,JIM JORDAN,255
MORROW,CARDINGTON VILLAGE W,US HOUSE,004,REPUBLICAN,JIM JORDAN,224
MORROW,CHESTER TWP EAST,US HOUSE,004,REPUBLICAN,JIM JORDAN,321
MORROW,CHESTER TWP WEST,US HOUSE,004,REPUBLICAN,JIM JORDAN,254
MORROW,CONGRESS TWP EAST,US HOUSE,004,REPUBLICAN,JIM JORDAN,445
MORROW,CONGRESS TWP WEST,US HOUSE,004,REPUBLICAN,JIM JORDAN,558
MORROW,FRANKLIN TWP,US HOUSE,004,REPUBLICAN,JIM JORDAN,517
MORROW,EDISON VILLAGE,US HOUSE,004,REPUBLICAN,JIM JORDAN,103
MORROW,GILEAD TWP NE,US HOUSE,004,REPUBLICAN,JIM JORDAN,229
MORROW,GILEAD TWP SE,US HOUSE,004,REPUBLICAN,JIM JORDAN,238
MORROW,GILEAD TWP W,US HOUSE,004,REPUBLICAN,JIM JORDAN,263
MORROW,MT GILEAD VILLAGE E,US HOUSE,004,REPUBLICAN,JIM JORDAN,158
MORROW,MT GILEAD VILLAGE N,US HOUSE,004,REPUBLICAN,JIM JORDAN,194
MORROW,MT GILEAD VILLAGE NW,US HOUSE,004,REPUBLICAN,JIM JORDAN,232
MORROW,MT GILEAD VILLAGE SW,US HOUSE,004,REPUBLICAN,JIM JORDAN,129
MORROW,HARMONY TWP N,US HOUSE,004,REPUBLICAN,JIM JORDAN,339
MORROW,LINCOLN TWP E,US HOUSE,004,REPUBLICAN,JIM JORDAN,227
MORROW,LINCOLN TWP W,US HOUSE,004,REPUBLICAN,JIM JORDAN,339
MORROW,N BLOOMFIELD TWP E,US HOUSE,004,REPUBLICAN,JIM JORDAN,325
MORROW,N BLOOMFIELD TWP W,US HOUSE,004,REPUBLICAN,JIM JORDAN,269
